race_id,race_date,distance,rank,bracket,horse_number,horse_name,horse_id,jockey_name,jockey_id,sex,age,weight_carried,field_size,horse_runs,horse_win_rate,horse_place_rate,horse_show_rate,horse_avg_rank,horse_recent_win_rate,horse_recent_show_rate,horse_recent_avg_rank,last_rank,jockey_win_rate,jockey_place_rate,jockey_show_rate
202545010102,20254501,1400,8.0,7,12,マッドリボンガール,2021102127,▲神尾香澄,05613,牝,4.0,51.0,14,19,0.05263157894736842,0.3157894736842105,0.5263157894736842,4.157894736842105,0.0,0.2,6.4,4,0,0,0
202545010102,20254501,1400,9.0,6,9,クワイトポッシブル,2021105462,藤江渉,a0188,牝,4.0,54.0,14,20,0.05,0.2,0.25,6.2,0.0,0.0,9.4,9,0,0,0
202545010102,20254501,1400,10.0,6,10,オビワンリュウセイ,2021106188,中越琉世,05555,牡,4.0,56.0,14,19,0.15789473684210525,0.3684210526315789,0.5263157894736842,4.368421052631579,0.0,0.0,7.8,4,0,0,0
202545010102,20254501,1400,11.0,4,5,エイシンオナーズ,2021100436,秋元耕成,05347,牝,4.0,54.0,14,20,0.35,0.65,0.65,3.25,0.6,0.6,3.0,4,0,0,0
202545010102,20254501,1400,12.0,8,14,イルミリオーネ,2021101608,△佐野遥久,a0570,牡,4.0,54.0,14,15,0.0,0.26666666666666666,0.4,6.133333333333334,0.0,0.4,6.6,2,0,0,0
202545010102,20254501,1400,13.0,4,6,アムールベル,2021106311,増田充宏,a01df,牝,4.0,54.0,14,20,0.2,0.35,0.4,4.8,0.0,0.0,7.0,5,0,0,0
202545010102,20254501,1400,14.0,7,11,ソウルブレイズ,2021106919,和田譲治,05399,牡,4.0,56.0,14,5,0.2,0.8,0.8,2.2,0.2,0.8,2.2,2,0,0,0
202545010112,20254501,1400,1.0,3,3,ハヤブサアポチャン,2021101051,笹川翼,05524,牝,4.0,54.0,14,12,0.0,0.0,0.0,7.583333333333333,0.0,0.0,8.4,6,0,0,0
202545010112,20254501,1400,2.0,6,10,ハーモニーアベル,2017106694,山林堂信,a0105,牡,8.0,56.0,14,20,0.05,0.2,0.45,4.25,0.0,0.6,5.2,3,0,0,0
202545010112,20254501,1400,3.0,3,4,ゴールドフレイバー,2018103610,△佐野遥久,a0570,牝,7.0,52.0,14,20,0.05,0.1,0.35,6.15,0.0,0.2,6.4,12,0,0,0
202545010112,20254501,1400,4.0,7,11,ハーモニージョーイ,2017104322,岡村健司,05562,牡,8.0,56.0,14,20,0.1,0.25,0.55,4.95,0.2,0.8,3.4,2,0,0,0
202545010112,20254501,1400,5.0,1,1,クリスタルローレル,2018101496,▲加藤雄真,a056f,牡,7.0,53.0,14,20,0.05,0.15,0.3,5.2,0.0,0.2,6.4,8,0,0,0
202545010112,20254501,1400,6.0,5,8,ブルートルマリン,2019100973,張田昂,05549,牝,6.0,54.0,14,20,0.05,0.1,0.3,5.5,0.2,0.2,6.0,5,0,0,0
202545010112,20254501,1400,7.0,2,2,ダイスギミッチー,2018106891,新原周馬,05647,牡,7.0,56.0,14,20,0.0,0.0,0.0,7.7,0.0,0.0,9.6,12,0,0,0
202545010112,20254501,1400,8.0,4,6,クラム,2019106971,藤江渉,a0188,牝,6.0,54.0,14,20,0.5,0.65,0.75,2.85,0.4,0.6,3.0,6,0,0,0
202545010112,20254501,1400,9.0,5,7,ビギニングドリーム,2018102352,阿部龍,05492,牝,7.0,54.0,14,20,0.05,0.45,0.6,3.5,0.2,0.8,2.4,2,0,0,0
202545010112,20254501,1400,10.0,6,9,ニャンニャン,2018101202,岩橋勇二,05389,牝,7.0,54.0,14,20,0.05,0.1,0.35,5.35,0.0,0.0,8.2,9,0,0,0
202545010112,20254501,1400,11.0,8,13,スピリットアップ,2021103876,落合玄太,05578,牡,4.0,56.0,14,4,0.0,0.5,0.5,5.0,0.0,0.5,5.0,12,0,0,0
202545010112,20254501,1400,12.0,7,12,ヤサカソレイユ,2020105173,本田紀忠,a022f,牡,5.0,56.0,14,20,0.05,0.15,0.3,5.35,0.0,0.0,6.8,4,0,0,0
202545010112,20254501,1400,13.0,8,14,シェナマリア,2020105109,岡村裕基,05272,牝,5.0,54.0,14,20,0.2,0.35,0.45,4.1,0.6,0.6,3.2,5,0,0,0
202545010112,20254501,1400,14.0,4,5,シックスレター,2018102230,西啓太,a02d7,牝,7.0,54.0,14,20,0.25,0.25,0.6,3.7,0.4,0.6,3.2,5,0,0,0
202545010110,20254501,1600,1.0,8,14,メンタイマヨ,2019100930,新原周馬,05647,牡,6.0,57.0,14,20,0.0,0.0,0.0,10.65,0.0,0.0,10.6,11,0,0,0
202545010110,20254501,1600,2.0,6,9,ベラール,2017106420,町田直希,05455,牡,8.0,57.0,14,20,0.0,0.0,0.0,10.5,0.0,0.0,10.6,11,0,0,0
202545010110,20254501,1600,3.0,7,11,ファルコンソード,2019101520,笹川翼,05524,牡,6.0,57.0,14,20,0.0,0.0,0.0,10.75,0.0,0.0,11.0,11,0,0,0
202545010110,20254501,1600,4.0,7,12,ボルカンバル,2018104577,本田正重,05443,セ,7.0,55.0,14,20,0.0,0.0,0.0,10.5,0.0,0.0,10.6,11,0,0,0
202545010110,20254501,1600,5.0,8,13,ソウルストライク,2019105730,和田譲治,05399,牡,6.0,57.0,14,20,0.0,0.0,0.0,10.0,0.0,0.0,10.6,11,0,0,0
202545010110,20254501,1600,6.0,3,4,ナガタエース,2020104251,西啓太,a02d7,牡,5.0,57.0,14,20,0.0,0.0,0.0,10.7,0.0,0.0,10.8,11,0,0,0
202545010110,20254501,1600,7.0,4,5,ニヨドスマイル,2018101020,藤江渉,a0188,牡,7.0,55.0,14,20,0.0,0.05,0.05,7.7,0.0,0.2,5.0,7,0,0,0
